entry_month,formation_month,PERMNO,Ticker,formation_ret,decile
2025-06-01,2025-05-01,81655,DRI,0.23361701524102266,10.0
2025-06-01,2025-05-01,86356,EBAY,0.1658453554540447,10.0
2025-06-01,2025-05-01,22623,CEG,0.1970580631950334,10.0
2025-06-01,2025-05-01,81481,DLTR,0.26645149113349004,10.0
2025-06-01,2025-05-01,19788,PLTR,0.9645223412728021,10.0
2025-06-01,2025-05-01,92322,ULTA,0.21937813505351428,10.0
2025-06-01,2025-05-01,18726,CRWD,0.3624581251270342,10.0
2025-06-01,2025-05-01,89393,NFLX,0.3613177259632293,10.0
2025-07-01,2025-06-01,52978,HAS,0.34894637144801327,10.0
2025-07-01,2025-06-01,13407,META,0.26262517667915636,10.0
2025-07-01,2025-06-01,81481,DLTR,0.32159152589886414,10.0
2025-07-01,2025-06-01,21723,HOOD,1.5128865857514757,10.0
2025-07-01,2025-06-01,18592,CTVA,0.31528922939298665,10.0
2025-07-01,2025-06-01,48486,LRCX,0.35493011079799014,10.0
2025-07-01,2025-06-01,90071,NRG,0.7943889288430168,10.0
2025-07-01,2025-06-01,20189,DASH,0.46950748813119625,10.0
2025-07-01,2025-06-01,17830,RTX,0.27480380487300005,10.0
2025-07-01,2025-06-01,24328,EQT,0.2722083012970971,10.0
2025-07-01,2025-06-01,22623,CEG,0.4473178257667974,10.0
2025-07-01,2025-06-01,84769,APH,0.42809557677241145,10.0
2025-07-01,2025-06-01,79094,JBL,0.5170772353424533,10.0
2025-07-01,2025-06-01,81540,COR,0.34012404367946286,10.0
2025-07-01,2025-06-01,92602,PM,0.5381222605440645,10.0
2025-07-01,2025-06-01,16736,VST,0.4098755437805737,10.0
2025-07-01,2025-06-01,12490,IBM,0.3590308416574222,10.0
2025-07-01,2025-06-01,21371,CAH,0.4318237880510991,10.0
2025-07-01,2025-06-01,53613,MU,0.4664095711105733,10.0
2025-07-01,2025-06-01,89641,STX,0.6945312806871689,10.0
2025-07-01,2025-06-01,10104,ORCL,0.32031999202926154,10.0
2025-07-01,2025-06-01,66384,WDC,0.43038075083420685,10.0
2025-07-01,2025-06-01,85059,FIX,0.2672898897599999,10.0
2025-07-01,2025-06-01,46886,KLAC,0.4282560348659444,10.0
2025-07-01,2025-06-01,76709,IDXX,0.29726196145867456,10.0
2025-07-01,2025-06-01,24878,GEV,0.6099447897997137,10.0
2025-07-01,2025-06-01,17743,WRB,0.26707661956938167,10.0
2025-07-01,2025-06-01,18726,CRWD,0.4885140220856128,10.0
2025-07-01,2025-06-01,20892,COIN,0.41155825831289927,10.0
2025-07-01,2025-06-01,91907,SMCI,0.6079419096041638,10.0
2025-07-01,2025-06-01,66093,T,0.30076559351468607,10.0
2025-07-01,2025-06-01,12060,GE,0.5460914775240406,10.0
2025-07-01,2025-06-01,12623,HII,0.29538430693875034,10.0
2025-07-01,2025-06-01,90386,MOS,0.5063917817855825,10.0
2025-07-01,2025-06-01,17005,CVS,0.5714386555457807,10.0
2025-07-01,2025-06-01,85753,VRSN,0.3992419285771945,10.0
2025-07-01,2025-06-01,89031,AXON,0.3930864884522356,10.0
2025-07-01,2025-06-01,79145,RCL,0.36600816323082697,10.0
2025-07-01,2025-06-01,87356,TKO,0.28682108201132517,10.0
2025-07-01,2025-06-01,21207,NEM,0.5819602904171239,10.0
2025-07-01,2025-06-01,88661,TPR,0.3561387824738,10.0
2025-07-01,2025-06-01,89393,NFLX,0.5024113141228908,10.0
2025-07-01,2025-06-01,19788,PLTR,0.8024604868039589,10.0
2025-07-01,2025-06-01,18576,UBER,0.5467501597539239,10.0
2025-07-01,2025-06-01,12622,HCA,0.28165804555592233,10.0
2025-07-01,2025-06-01,16655,CVNA,0.656961767832519,10.0
2025-07-01,2025-06-01,93096,DG,0.530804298475116,10.0
2025-07-01,2025-06-01,45356,JCI,0.3488168698289675,10.0
2025-07-01,2025-06-01,84761,TTWO,0.3192640351546444,10.0
2025-07-01,2025-06-01,81061,MCK,0.2884659474277926,10.0
2025-07-01,2025-06-01,24643,HWM,0.7042515298777177,10.0
2025-08-01,2025-07-01,10104,ORCL,0.5010223904145008,10.0
2025-08-01,2025-07-01,85059,FIX,0.6138979966286697,10.0
2025-08-01,2025-07-01,10107,MSFT,0.290279888936009,10.0
2025-08-01,2025-07-01,84769,APH,0.5113753455196399,10.0
2025-08-01,2025-07-01,22976,WBD,0.2614936172655485,10.0
2025-08-01,2025-07-01,92322,ULTA,0.2495689341836572,10.0
2025-08-01,2025-07-01,92157,TEL,0.40254880761278833,10.0
2025-08-01,2025-07-01,16736,VST,0.24473451628091972,10.0
2025-08-01,2025-07-01,86356,EBAY,0.37111374071575476,10.0
2025-08-01,2025-07-01,89533,WYNN,0.2621157543133407,10.0
2025-08-01,2025-07-01,61241,AMD,0.5205679974359183,10.0
2025-08-01,2025-07-01,16655,CVNA,0.5765709615511563,10.0
2025-08-01,2025-07-01,12623,HII,0.433156533650104,10.0
2025-08-01,2025-07-01,89641,STX,0.6511420055521604,10.0
2025-08-01,2025-07-01,25582,LHX,0.30983144848036487,10.0
2025-08-01,2025-07-01,78987,MCHP,0.26389166883637205,10.0
2025-08-01,2025-07-01,93096,DG,0.4939308215525754,10.0
2025-08-01,2025-07-01,16600,HSY,0.2687978888616327,10.0
2025-08-01,2025-07-01,85753,VRSN,0.25396616548915946,10.0
2025-08-01,2025-07-01,21371,CAH,0.26375797692304154,10.0
2025-08-01,2025-07-01,66384,WDC,0.6104337510316857,10.0
2025-08-01,2025-07-01,14297,ALLE,0.25982231622571617,10.0
2025-08-01,2025-07-01,79094,JBL,0.37542138462900976,10.0
2025-08-01,2025-07-01,20189,DASH,0.32526595947554704,10.0
2025-08-01,2025-07-01,11618,FAST,0.2725399200301966,10.0
2025-08-01,2025-07-01,85792,PWR,0.3211546558821707,10.0
2025-08-01,2025-07-01,81481,DLTR,0.5480577553882762,10.0
2025-08-01,2025-07-01,21207,NEM,0.4691348224111162,10.0
2025-08-01,2025-07-01,45356,JCI,0.35688752045661165,10.0
2025-08-01,2025-07-01,86580,NVDA,0.4816159339786664,10.0
2025-08-01,2025-07-01,52978,HAS,0.3276035707212404,10.0
2025-08-01,2025-07-01,19561,BA,0.256740993875806,10.0
2025-08-01,2025-07-01,93246,GNRC,0.30375728180164674,10.0
2025-08-01,2025-07-01,18576,UBER,0.3126391192565634,10.0
2025-08-01,2025-07-01,91907,SMCI,1.06767400549063,10.0
2025-08-01,2025-07-01,12060,GE,0.3360590475460919,10.0
2025-08-01,2025-07-01,84381,ROK,0.2740765418708901,10.0
2025-08-01,2025-07-01,21723,HOOD,0.983641173942355,10.0
2025-08-01,2025-07-01,76709,IDXX,0.26598763248799107,10.0
2025-08-01,2025-07-01,24643,HWM,0.4222220778237603,10.0
2025-08-01,2025-07-01,19788,PLTR,0.9196273179034777,10.0
2025-08-01,2025-07-01,18267,DELL,0.29422978441986586,10.0
2025-08-01,2025-07-01,88661,TPR,0.4943464225382513,10.0
2025-08-01,2025-07-01,93002,AVGO,0.33458976084531344,10.0
2025-08-01,2025-07-01,90071,NRG,0.6454879944405147,10.0
2025-08-01,2025-07-01,82694,EME,0.40202043349669664,10.0
2025-08-01,2025-07-01,92602,PM,0.280620480512324,10.0
2025-08-01,2025-07-01,20892,COIN,0.2966736060241596,10.0
2025-08-01,2025-07-01,90386,MOS,0.31050782529868554,10.0
2025-08-01,2025-07-01,24878,GEV,0.7729367611795328,10.0
2025-08-01,2025-07-01,78975,INTU,0.30943237793124323,10.0
2025-09-01,2025-08-01,10516,ADM,0.35239325333143134,10.0
2025-09-01,2025-08-01,20894,APP,0.4692393946285042,10.0
2025-09-01,2025-08-01,85059,FIX,0.9416537628520922,10.0
2025-09-01,2025-08-01,75154,CCL,0.33263639124649447,10.0
2025-09-01,2025-08-01,11403,CDNS,0.3989229244601046,10.0
2025-09-01,2025-08-01,21723,HOOD,1.0764500647628155,10.0
2025-09-01,2025-08-01,19561,BA,0.34386997846071654,10.0
2025-09-01,2025-08-01,76709,IDXX,0.48038274066777786,10.0
2025-09-01,2025-08-01,85792,PWR,0.45673367507860757,10.0
2025-09-01,2025-08-01,19788,PLTR,0.8453844039989502,10.0
2025-09-01,2025-08-01,66384,WDC,0.6449530694760688,10.0
2025-09-01,2025-08-01,11618,FAST,0.3248753791889997,10.0
2025-09-01,2025-08-01,85663,URI,0.4954858755403901,10.0
2025-09-01,2025-08-01,92322,ULTA,0.34493343741921256,10.0
2025-09-01,2025-08-01,93002,AVGO,0.49934765854160607,10.0
2025-09-01,2025-08-01,89031,AXON,0.4141163981846663,10.0
2025-09-01,2025-08-01,22293,GLW,0.3497507191725743,10.0
2025-09-01,2025-08-01,21207,NEM,0.7551930810517666,10.0
2025-09-01,2025-08-01,93096,DG,0.483755731107508,10.0
2025-09-01,2025-08-01,16655,CVNA,0.5955388094579248,10.0
2025-09-01,2025-08-01,90071,NRG,0.3859108474118639,10.0
2025-09-01,2025-08-01,89641,STX,0.6645325928757069,10.0
2025-09-01,2025-08-01,12060,GE,0.3340183318734847,10.0
2025-09-01,2025-08-01,79094,JBL,0.3232916817460151,10.0
2025-09-01,2025-08-01,92157,TEL,0.3512788342774973,10.0
2025-09-01,2025-08-01,91611,FSLR,0.43332314985717346,10.0
2025-09-01,2025-08-01,77357,SNPS,0.31980475909033074,10.0
2025-09-01,2025-08-01,14297,ALLE,0.3295513838534231,10.0
2025-09-01,2025-08-01,84769,APH,0.64167297006324,10.0
2025-09-01,2025-08-01,10104,ORCL,0.36975196977644603,10.0
2025-09-01,2025-08-01,90455,MPWR,0.37443736173319747,10.0
2025-09-01,2025-08-01,93246,GNRC,0.36063281539884806,10.0
2025-09-01,2025-08-01,25582,LHX,0.36105274820734495,10.0
2025-09-01,2025-08-01,89533,WYNN,0.4260085021499265,10.0
2025-09-01,2025-08-01,82694,EME,0.5179169466499092,10.0
2025-09-01,2025-08-01,24878,GEV,0.8310027847408223,10.0
2025-09-01,2025-08-01,20892,COIN,0.4123912525206146,10.0
2025-09-01,2025-08-01,12623,HII,0.5593277656897173,10.0
2025-09-01,2025-08-01,90386,MOS,0.4172624401665435,10.0
2025-09-01,2025-08-01,75828,EA,0.33489772886244157,10.0
2025-09-01,2025-08-01,16736,VST,0.4190154690849036,10.0
2025-09-01,2025-08-01,12622,HCA,0.3243111107209756,10.0
2025-09-01,2025-08-01,79145,RCL,0.48525678188492055,10.0
2025-09-01,2025-08-01,86356,EBAY,0.41590454715916175,10.0
2025-09-01,2025-08-01,91547,LDOS,0.3999179401104827,10.0
2025-09-01,2025-08-01,77661,DHI,0.3441712031951928,10.0
2025-09-01,2025-08-01,48486,LRCX,0.3121163189294769,10.0
2025-09-01,2025-08-01,61241,AMD,0.6285785681074318,10.0
2025-09-01,2025-08-01,81481,DLTR,0.4983535251376033,10.0
2025-09-01,2025-08-01,14714,ANET,0.4674901400653349,10.0
2025-09-01,2025-08-01,86580,NVDA,0.39454976285718857,10.0
2025-10-01,2025-09-01,90071,NRG,0.7075318163380235,10.0
2025-10-01,2025-09-01,20892,COIN,0.959530496388598,10.0
2025-10-01,2025-09-01,59328,INTC,0.4773238568526071,10.0
2025-10-01,2025-09-01,82694,EME,0.7592297050390999,10.0
2025-10-01,2025-09-01,93002,AVGO,0.9785256690998567,10.0
2025-10-01,2025-09-01,90319,GOOGL,0.5753255818619971,10.0
2025-10-01,2025-09-01,85663,URI,0.5300664631068994,10.0
2025-10-01,2025-09-01,14714,ANET,0.8806134879696754,10.0
2025-10-01,2025-09-01,88661,TPR,0.6213410056521342,10.0
2025-10-01,2025-09-01,12060,GE,0.5069948277608385,10.0
2025-10-01,2025-09-01,24878,GEV,1.016667448962083,10.0
2025-10-01,2025-09-01,93436,TSLA,0.7160053090399585,10.0
2025-10-01,2025-09-01,19583,IVZ,0.5477922864921922,10.0
2025-10-01,2025-09-01,51369,TER,0.6705578490103816,10.0
2025-10-01,2025-09-01,86580,NVDA,0.7217523113747464,10.0
2025-10-01,2025-09-01,20894,APP,1.7117801935901884,10.0
2025-10-01,2025-09-01,48486,LRCX,0.8501495940317456,10.0
2025-10-01,2025-09-01,46886,KLAC,0.59389507962163,10.0
2025-10-01,2025-09-01,79145,RCL,0.5843710611098185,10.0
2025-10-01,2025-09-01,20189,DASH,0.48815548940135917,10.0
2025-10-01,2025-09-01,21207,NEM,0.7604109163279851,10.0
2025-10-01,2025-09-01,53613,MU,0.9274961694453245,10.0
2025-10-01,2025-09-01,66384,WDC,1.978319798313012,10.0
2025-10-01,2025-09-01,85792,PWR,0.6315043978605563,10.0
2025-10-01,2025-09-01,79094,JBL,0.5973756712930578,10.0
2025-10-01,2025-09-01,91611,FSLR,0.7442837685080324,10.0
2025-10-01,2025-09-01,21413,METV,0.5270570568761506,10.0
2025-10-01,2025-09-01,26181,SNDK,1.356648981672755,10.0
2025-10-01,2025-09-01,18267,DELL,0.5716678547746623,10.0
2025-10-01,2025-09-01,14542,GOOG,0.5621632265003651,10.0
2025-10-01,2025-09-01,76709,IDXX,0.5213484271303179,10.0
2025-10-01,2025-09-01,90455,MPWR,0.5934464015864969,10.0
2025-10-01,2025-09-01,24643,HWM,0.5145689157710527,10.0
2025-10-01,2025-09-01,21723,HOOD,2.4401765457445292,10.0
2025-10-01,2025-09-01,22293,GLW,0.8094736604028576,10.0
2025-10-01,2025-09-01,84769,APH,0.8926957373881179,10.0
2025-10-01,2025-09-01,61241,AMD,0.5747511370117384,10.0
2025-10-01,2025-09-01,89533,WYNN,0.5436948059699012,10.0
2025-10-01,2025-09-01,85059,FIX,1.564346580211161,10.0
2025-10-01,2025-09-01,16655,CVNA,0.8042858347121602,10.0
2025-10-01,2025-09-01,89641,STX,1.8017727758549054,10.0
2025-10-01,2025-09-01,15707,HPE,0.6116000696913766,10.0
2025-10-01,2025-09-01,92322,ULTA,0.4916514690259387,10.0
2025-10-01,2025-09-01,10104,ORCL,1.0234259020443557,10.0
2025-10-01,2025-09-01,75154,CCL,0.48028727167249635,10.0
2025-10-01,2025-09-01,92043,IBKR,0.6668539655084826,10.0
2025-10-01,2025-09-01,22976,WBD,0.8201303379586298,10.0
2025-10-01,2025-09-01,22623,CEG,0.6361851869328585,10.0
2025-10-01,2025-09-01,19788,PLTR,1.1613741083689653,10.0
2025-10-01,2025-09-01,16736,VST,0.672114200852898,10.0
2025-10-01,2025-09-01,92157,TEL,0.5657419393052883,10.0
2025-11-01,2025-10-01,12369,GM,0.5359579076580334,10.0
2025-11-01,2025-10-01,24878,GEV,0.5793260965302687,10.0
2025-11-01,2025-10-01,82642,EL,0.6272556578033688,10.0
2025-11-01,2025-10-01,93436,TSLA,0.6180884083208689,10.0
2025-11-01,2025-10-01,10104,ORCL,0.8733077256166313,10.0
2025-11-01,2025-10-01,85459,CHRW,0.7456672783105049,10.0
2025-11-01,2025-10-01,21207,NEM,0.5494604035859318,10.0
2025-11-01,2025-10-01,66384,WDC,2.434842233904573,10.0
2025-11-01,2025-10-01,53613,MU,1.9125585352867942,10.0
2025-11-01,2025-10-01,80191,ALB,0.6979006002323027,10.0
2025-11-01,2025-10-01,88281,CRL,0.5180406650682601,10.0
2025-11-01,2025-10-01,22976,WBD,1.589389188700923,10.0
2025-11-01,2025-10-01,79094,JBL,0.5084464564959912,10.0
2025-11-01,2025-10-01,90505,LVS,0.636715737430291,10.0
2025-11-01,2025-10-01,46886,KLAC,0.7280221234090285,10.0
2025-11-01,2025-10-01,85792,PWR,0.5352667069787036,10.0
2025-11-01,2025-10-01,14542,GOOG,0.7552758158967066,10.0
2025-11-01,2025-10-01,85059,FIX,1.4329068807003202,10.0
2025-11-01,2025-10-01,91611,FSLR,1.121601526387832,10.0
2025-11-01,2025-10-01,18911,DDOG,0.5936780564764657,10.0
2025-11-01,2025-10-01,92157,TEL,0.7008383026165219,10.0
2025-11-01,2025-10-01,26181,SNDK,5.207728975651654,10.0
2025-11-01,2025-10-01,90455,MPWR,0.7009792310706222,10.0
2025-11-01,2025-10-01,48486,LRCX,1.2069552574889224,10.0
2025-11-01,2025-10-01,84769,APH,0.8165214762604003,10.0
2025-11-01,2025-10-01,18267,DELL,0.7792675005442782,10.0
2025-11-01,2025-10-01,21723,HOOD,1.9888021009440848,10.0
2025-11-01,2025-10-01,90071,NRG,0.5785307302747851,10.0
2025-11-01,2025-10-01,15707,HPE,0.5243678402416057,10.0
2025-11-01,2025-10-01,12060,GE,0.537048071121961,10.0
2025-11-01,2025-10-01,59328,INTC,0.9895524163805456,10.0
2025-11-01,2025-10-01,20892,COIN,0.6944157269076441,10.0
2025-11-01,2025-10-01,14714,ANET,0.9167372381845227,10.0
2025-11-01,2025-10-01,19583,IVZ,0.7414138097528791,10.0
2025-11-01,2025-10-01,18542,CAT,0.878723278566347,10.0
2025-11-01,2025-10-01,92043,IBKR,0.6423154255866492,10.0
2025-11-01,2025-10-01,90319,GOOGL,0.7744202170710344,10.0
2025-11-01,2025-10-01,91907,SMCI,0.6308861897808238,10.0
2025-11-01,2025-10-01,86580,NVDA,0.8593065094402621,10.0
2025-11-01,2025-10-01,88661,TPR,0.5673091782636996,10.0
2025-11-01,2025-10-01,51369,TER,1.4554593091465113,10.0
2025-11-01,2025-10-01,75154,CCL,0.57197489084047,10.0
2025-11-01,2025-10-01,20894,APP,1.3665306783497408,10.0
2025-11-01,2025-10-01,22293,GLW,1.0269739551963815,10.0
2025-11-01,2025-10-01,61241,AMD,1.6309199956677811,10.0
2025-11-01,2025-10-01,89641,STX,1.8341681395755343,10.0
2025-11-01,2025-10-01,93002,AVGO,0.928339440528555,10.0
2025-11-01,2025-10-01,82694,EME,0.6878759195779061,10.0
2025-11-01,2025-10-01,19788,PLTR,0.6925854241659761,10.0
2025-11-01,2025-10-01,22623,CEG,0.6915309483446463,10.0
2025-11-01,2025-10-01,14702,AMAT,0.5555766409650968,10.0
2025-12-01,2025-11-01,70519,C,0.3926023553132762,10.0
2025-12-01,2025-11-01,61241,AMD,0.9645080963077899,10.0
2025-12-01,2025-11-01,50876,LLY,0.46318406836500614,10.0
2025-12-01,2025-11-01,46886,KLAC,0.5589950251115121,10.0
2025-12-01,2025-11-01,16851,DD,0.4425594369370857,10.0
2025-12-01,2025-11-01,13911,IQV,0.639064931309671,10.0
2025-12-01,2025-11-01,22752,MRK,0.3916884746748364,10.0
2025-12-01,2025-11-01,20894,APP,0.5253957619134757,10.0
2025-12-01,2025-11-01,12369,GM,0.49046868011479067,10.0
2025-12-01,2025-11-01,90808,EXPE,0.5387922615627392,10.0
2025-12-01,2025-11-01,76614,REGN,0.5956574943797694,10.0
2025-12-01,2025-11-01,79906,INCY,0.6055943664931314,10.0
2025-12-01,2025-11-01,80191,ALB,1.3592960934461056,10.0
2025-12-01,2025-11-01,51369,TER,1.3181074186184198,10.0
2025-12-01,2025-11-01,19583,IVZ,0.7227571464886458,10.0
2025-12-01,2025-11-01,48486,LRCX,0.9396694329931117,10.0
2025-12-01,2025-11-01,85059,FIX,1.0456732264225375,10.0
2025-12-01,2025-11-01,34817,NUE,0.47053288359568696,10.0
2025-12-01,2025-11-01,39490,APA,0.5037904167056584,10.0
2025-12-01,2025-11-01,76709,IDXX,0.46657316758477774,10.0
2025-12-01,2025-11-01,12623,HII,0.41921630144628647,10.0
2025-12-01,2025-11-01,93002,AVGO,0.6714768174181607,10.0
2025-12-01,2025-11-01,89533,WYNN,0.4275499029115643,10.0
2025-12-01,2025-11-01,14702,AMAT,0.6172533910247795,10.0
2025-12-01,2025-11-01,88661,TPR,0.4027487558983765,10.0
2025-12-01,2025-11-01,22293,GLW,0.7108324425189567,10.0
2025-12-01,2025-11-01,90319,GOOGL,0.8682286213509198,10.0
2025-12-01,2025-11-01,89641,STX,1.365407780125449,10.0
2025-12-01,2025-11-01,18542,CAT,0.6651536446638457,10.0
2025-12-01,2025-11-01,18224,AMR,0.42101047820254717,10.0
2025-12-01,2025-11-01,76712,AES,0.42990289474348176,10.0
2025-12-01,2025-11-01,14714,ANET,0.5083104650590786,10.0
2025-12-01,2025-11-01,59328,INTC,1.0746809925220138,10.0
2025-12-01,2025-11-01,21723,HOOD,0.9424053945650437,10.0
2025-12-01,2025-11-01,41080,CMI,0.5633142619977234,10.0
2025-12-01,2025-11-01,84769,APH,0.5717370700033728,10.0
2025-12-01,2025-11-01,85459,CHRW,0.674315463642805,10.0
2025-12-01,2025-11-01,82642,EL,0.4159549197014557,10.0
2025-12-01,2025-11-01,76841,BIIB,0.402957285469043,10.0
2025-12-01,2025-11-01,90455,MPWR,0.407653551218803,10.0
2025-12-01,2025-11-01,22976,WBD,1.4072221008252694,10.0
2025-12-01,2025-11-01,26181,SNDK,4.924123842211327,10.0
2025-12-01,2025-11-01,90505,LVS,0.6706953582677653,10.0
2025-12-01,2025-11-01,91611,FSLR,0.7264669665042227,10.0
2025-12-01,2025-11-01,14542,GOOG,0.8558620896689779,10.0
2025-12-01,2025-11-01,75828,EA,0.4066792198727343,10.0
2025-12-01,2025-11-01,53613,MU,1.5074245020834578,10.0
2025-12-01,2025-11-01,21207,NEM,0.7314912508353717,10.0
2025-12-01,2025-11-01,62092,TMO,0.46963086794992387,10.0
2025-12-01,2025-11-01,66384,WDC,2.1777049137500284,10.0
2025-12-01,2025-11-01,92157,TEL,0.4223098121534362,10.0
